Séamus Coleman,IRL,DF,34,8,7,605.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,Everton
Neal Maupay,FRA,FW,26,10,6,553.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,Everton
Dominic Calvert-Lewin,ENG,FW,25,6,4,339.0,1.0,0.0,0.0,1.0,0.0,1.5,0.2,Everton
Mason Holgate,ENG,DF,26,4,3,320.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,Everton
Tom Davies,ENG,MF,24,7,3,298.0,0.0,0.0,0.0,2.0,0.0,0.5,0.1,Everton
Abdoulaye Doucouré,MLI,MF,29,7,2,186.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Everton
Salomón Rondón,VEN,FW,33,7,1,109.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Everton
Asmir Begović,BIH,GK,35,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
Yerry Mina,COL,DF,28,1,1,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Everton
Ben Godfrey,ENG,DF,24,1,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
James Garner,ENG,MF,21,6,0,142.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Everton
Dele Alli,ENG,MF,26,2,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
Rúben Vinagre,POR,"DF,MF",23,2,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
Michael Keane,ENG,DF,29,1,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton
Thomas Cannon,IRL,FW,19,1,0,17.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Everton
Kyle Alex John,ENG,DF,21,0,0,0,0,0,0,0,0,0,0,Everton
Allan,BRA,"DF,MF",31,0,0,0,0,0,0,0,0,0,0,Everton
Jean-Philippe Gbamin,CIV,"DF,MF",27,0,0,0,0,0,0,0,0,0,0,Everton
André Gomes,POR,MF,29,0,0,0,0,0,0,0,0,0,0,Everton
Eldin Jakupović,SUI,GK,38,0,0,0,0,0,0,0,0,0,0,Everton
Stanley Mills,ENG,MF,19,0,0,0,0,0,0,0,0,0,0,Everton
Lewis Warrington,ENG,MF,20,0,0,0,0,0,0,0,0,0,0,Everton
Reece Welch,ENG,DF,19,0,0,0,0,0,0,0,0,0,0,Everton
Dean Henderson,ENG,GK,25,15,15,1350.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Nottingham-Forest
Scott McKenna,SCO,DF,26,14,14,1260.0,0.0,0.0,0.0,4.0,0.0,0.1,0.8,Nottingham-Forest
Brennan Johnson,WAL,"FW,MF",21,15,13,1187.0,2.0,0.0,1.0,2.0,0.0,3.2,0.7,Nottingham-Forest
Neco Williams,WAL,DF,21,15,12,1078.0,0.0,0.0,0.0,3.0,0.0,0.9,1.2,Nottingham-Forest
Morgan Gibbs-White,ENG,"FW,MF",22,13,12,1036.0,2.0,2.0,0.0,1.0,0.0,2.2,2.1,Nottingham-Forest
Ryan Yates,ENG,MF,25,13,11,1033.0,0.0,1.0,0.0,3.0,0.0,1.5,0.6,Nottingham-Forest
Steve Cook,ENG,DF,31,12,11,957.0,0.0,0.0,0.0,4.0,0.0,0.1,0.6,Nottingham-Forest
Jesse Lingard,ENG,"FW,MF",29,13,10,809.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,Nottingham-Forest
Remo Freuler,SUI,MF,30,11,9,831.0,0.0,0.0,0.0,2.0,0.0,0.1,0.2,Nottingham-Forest
Cheikhou Kouyaté,SEN,"MF,DF",32,12,9,704.0,1.0,0.0,0.0,2.0,0.0,0.3,0.6,Nottingham-Forest
Joe Worrall,ENG,DF,25,11,7,717.0,0.0,0.0,0.0,4.0,0.0,0.2,0.5,Nottingham-Forest
Harry Toffolo,ENG,DF,27,8,6,577.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,Nottingham-Forest
Serge Aurier,CIV,DF,29,7,6,530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,Nottingham-Forest
Lewis O'Brien,ENG,MF,24,11,6,525.0,1.0,0.0,0.0,2.0,0.0,0.3,0.2,Nottingham-Forest
Taiwo Awoniyi,NGA,FW,25,13,6,512.0,3.0,0.0,0.0,0.0,0.0,3.6,0.7,Nottingham-Forest
Renan Lodi,BRA,DF,24,7,6,505.0,0.0,0.0,0.0,1.0,0.0,0.4,0.1,Nottingham-Forest
Emmanuel Dennis,NGA,FW,25,9,3,345.0,1.0,1.0,0.0,2.0,0.0,0.6,0.3,Nottingham-Forest
Orel Mangala,BEL,MF,24,7,3,267.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Nottingham-Forest
Moussa Niakhate,FRA,DF,26,2,2,160.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Nottingham-Forest
Willy Boly,CIV,DF,31,2,2,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nottingham-Forest
Jack Colback,ENG,MF,33,4,1,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Nottingham-Forest
Sam Surridge,ENG,FW,24,8,1,136.0,0.0,0.0,0.0,1.0,0.0,0.2,0.1,Nottingham-Forest
Giulian Biancone,FRA,DF,22,2,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
Alexander Mighten,ENG,FW,20,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
Cafú,POR,MF,29,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham-Forest
Loïc Bade,FRA,DF,22,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Oliver Hammond,WAL,MF,20,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Wayne Hennessey,WAL,GK,35,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Loïc Mbe Soh,FRA,DF,21,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Dale Taylor,NIR,FW,18,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Lyle Taylor,MSR,FW,32,0,0,0,0,0,0,0,0,0,0,Nottingham-Forest
Gavin Bazunu,IRL,GK,20,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Southampton
James Ward-Prowse,ENG,MF,28,15,15,1350.0,1.0,2.0,0.0,2.0,0.0,0.7,2.7,Southampton
Mohammed Salisu,GHA,DF,23,14,14,1260.0,0.0,1.0,0.0,4.0,0.0,0.7,0.5,Southampton
Che Adams,SCO,FW,26,14,12,1066.0,4.0,1.0,0.0,0.0,0.0,3.9,1.7,Southampton
Mohamed Elyounoussi,NOR,"MF,FW",28,14,12,985.0,0.0,1.0,0.0,2.0,0.0,2.0,1.3,Southampton
Kyle Walker-Peters,ENG,DF,25,11,11,952.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,Southampton
Armel Bella Kotchap,GER,DF,20,11,11,903.0,0.0,1.0,0.0,1.0,0.0,0.7,0.1,Southampton
Adam Armstrong,ENG,FW,25,14,11,869.0,1.0,1.0,0.0,0.0,0.0,1.1,0.7,Southampton
Joe Aribo,NGA,"MF,FW",26,15,10,944.0,2.0,0.0,0.0,1.0,0.0,1.4,0.8,Southampton
Romain Perraud,FRA,DF,25,13,10,851.0,2.0,2.0,0.0,1.0,0.0,0.9,1.5,Southampton
Stuart Armstrong,SCO,"MF,FW",30,14,7,690.0,1.0,0.0,0.0,2.0,0.0,1.0,1.5,Southampton
Roméo Lavia,BEL,MF,18,7,6,557.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,Southampton
Ibrahima Diallo,FRA,MF,23,9,6,450.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Southampton
Moussa Djenepo,MLI,"DF,FW",24,10,5,526.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,Southampton
Duje Ćaleta-Car,CRO,DF,26,7,5,486.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,Southampton
Ainsley Maitland-Niles,ENG,"MF,DF",25,7,4,412.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,Southampton
Lyanco,BRA,DF,25,7,2,236.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,Southampton
Sekou Mara,FRA,"FW,MF",20,9,2,214.0,0.0,1.0,0.0,0.0,0.0,0.7,0.5,Southampton
Jan Bednarek,POL,DF,26,2,2,159.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,Southampton
Juan Larios,ESP,DF,18,5,2,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
Theo Walcott,ENG,"FW,MF",33,3,1,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Southampton
Oriol Romeu,ESP,MF,31,1,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
Yan Valery,TUN,DF,23,1,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
Samuel Edozie,ENG,"MF,FW",19,8,0,159.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,Southampton
Jack Stephens,ENG,DF,28,2,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
Nathan Redmond,ENG,DF,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton
Ryan Finnigan,ENG,MF,19,0,0,0,0,0,0,0,0,0,0,Southampton
Alex McCarthy,ENG,GK,32,0,0,0,0,0,0,0,0,0,0,Southampton
Lewis Payne,ENG,DF,18,0,0,0,0,0,0,0,0,0,0,Southampton
Max Kilman,ENG,DF,25,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,Wolverhampton-Wanderers
José Sá,POR,GK,29,15,15,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
Rúben Neves,POR,"MF,DF",25,14,14,1260.0,4.0,0.0,2.0,6.0,0.0,2.3,0.4,Wolverhampton-Wanderers
Nathan Collins,IRL,DF,21,12,12,1022.0,0.0,0.0,0.0,2.0,1.0,0.0,0.1,Wolverhampton-Wanderers
Daniel Podence,POR,"FW,MF",27,15,12,1020.0,2.0,0.0,0.0,3.0,0.0,2.1,1.6,Wolverhampton-Wanderers
João Moutinho,POR,MF,36,13,11,997.0,0.0,0.0,0.0,2.0,0.0,0.8,1.5,Wolverhampton-Wanderers
Jonny Castro,ESP,DF,28,12,11,979.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,Wolverhampton-Wanderers
Matheus Nunes,POR,MF,24,12,11,857.0,0.0,1.0,0.0,1.0,0.0,1.1,1.2,Wolverhampton-Wanderers
Gonçalo Guedes,POR,"FW,MF",25,12,8,689.0,1.0,1.0,0.0,1.0,0.0,1.2,0.5,Wolverhampton-Wanderers
Nélson Semedo,POR,DF,29,13,8,675.0,0.0,1.0,0.0,3.0,1.0,0.0,0.2,Wolverhampton-Wanderers
Pedro Neto,POR,"FW,MF",22,8,8,599.0,0.0,0.0,0.0,1.0,0.0,0.7,1.2,Wolverhampton-Wanderers
Rayan Aït Nouri,FRA,DF,21,10,7,666.0,0.0,0.0,0.0,1.0,0.0,0.4,0.8,Wolverhampton-Wanderers
Adama Traoré,ESP,"FW,MF",26,12,6,622.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,Wolverhampton-Wanderers
Hugo Bueno,ESP,DF,20,6,5,451.0,0.0,1.0,0.0,1.0,0.0,0.1,0.4,Wolverhampton-Wanderers
Diego Costa,ESP,FW,34,6,5,412.0,0.0,0.0,0.0,0.0,1.0,1.7,0.2,Wolverhampton-Wanderers
Boubacar Traoré,MLI,MF,21,8,4,384.0,0.0,1.0,0.0,2.0,0.0,0.1,0.2,Wolverhampton-Wanderers
Hwang Hee-chan,KOR,FW,26,11,3,325.0,0.0,1.0,0.0,0.0,0.0,0.4,0.7,Wolverhampton-Wanderers
Toti Gomes,POR,DF,23,3,3,259.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,Wolverhampton-Wanderers
Leander Dendoncker,BEL,MF,27,4,2,214.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,Wolverhampton-Wanderers
Raúl Jiménez,MEX,FW,31,3,2,212.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,Wolverhampton-Wanderers
Morgan Gibbs-White,ENG,"FW,MF",22,2,2,180.0,0.0,0.0,0.0,1.0,0.0,0.7,0.1,Wolverhampton-Wanderers
Sasa Kalajdzic,AUT,FW,25,1,1,45.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Wolverhampton-Wanderers
Joseph Hodge,IRL,MF,20,3,0,79.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,Wolverhampton-Wanderers
Chem Campbell,WAL,"FW,MF",19,5,0,74.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Wolverhampton-Wanderers
Dexter Lembikisa,JAM,DF,19,1,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
Connor Ronan,IRL,MF,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton-Wanderers
Willy Boly,CIV,DF,31,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Conor Coady,ENG,"DF,MF",29,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Luke Cundle,ENG,MF,20,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Nathan Fraser,IRL,FW,17,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Harvey Griffiths,ENG,MF,19,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Yerson Mosquera,COL,DF,21,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
Matija Šarkić,MNE,GK,25,0,0,0,0,0,0,0,0,0,0,Wolverhampton-Wanderers
